UID,Paper Title,Author Names,Abstract,reviewer,Correct paper?,Paper checklist ok?,Paper link,Video checklist ok?,Video link,Captions checklist ok?,Captions link,Poster checklist ok?,Poster link,Thumbnail checklist ok?,Thumbnail link,Optional Funfacts?,Funfacts link,All ok?,comments,channel_url,slack_channel
467,Computationally Validating Synchronisation Between Musical Phrase Arcs and Autonomic Variables,Natalia Cotic (King's College London)*; Vanessa Pope (King's College London); Mateusz Solinski ( King's College London); Pier Lambiase (University College London); Elaine Chew (King's College London),"Previous research suggests that musical phrase structures may synchronise listeners' autonomic variables. We use a computational method to automatically identify probabilistic phrase arc boundaries from music audio and compare them to physiological envelopes (respiration and RR intervals). Automating the evaluation of synchronisation of autonomic responses to musical phrases enables the empirical evaluation of music's physiology-modulating power. Participants' respiration and RR intervals were recorded while listening to versions of Prokofiev's Gavotte Op.12 No.2. A novel Bayesian dynamic programming algorithm is used to derive phrase boundary credence profiles from the loudness. 
Increased curve similarity is observed between loudness phrase boundary credences and listeners' physiological signal envelopes, with the degree of response affected by track version. Loudness credence and RR interval entrainment is statistically significant for the original version.
We developed a fully automated system for evaluating musical phrase arc-autonomic variable entrainment. Initial findings suggest that phrase structures can affect physiological signals.",CW,1,1,https://drive.google.com/file/d/1dwIeqaV7BrRTeF7mKdY_1BUFZNdnEy8h/view?usp=drive_link,1,https://drive.google.com/file/d/1dJvvWy7IzhC-avsqKpZEBYUgL0zzn6l3/view?usp=drive_link,1,https://drive.google.com/file/d/1tNrDiAkXuOymRPjcpJajCBLqW7vjZe-k/view?usp=drive_link,1,https://drive.google.com/file/d/1souMYQ0lFhLDNL3EoGRyhV9ri3Jj8D2a/view?usp=drive_link,1.0,https://drive.google.com/file/d/1WAZoI6noxrHkNryWwOqoiHY20aTus50E/view?usp=drive_link,0,,1,volume a bit too low,https://ismir2024.slack.com/archives/C07V092G7HD,lbd-467-computationally-validating-synchronisation
468,Text2EQ: Human-in-the-Loop Co-Creation Interface for EQ,Annie Chu (Northwestern University)*; Hugo Flores García (Northwestern University); Patrick O'Reilly (Northwestern University); Bryan Pardo (Northwestern University),"We introduce Text2EQ, a human-in-the-loop semantic audio production interface that bridges the gap between intuitive language descriptors and equalization (EQ) parameters. Text2EQ enables users to describe their desired audio sound in natural language and maps these descriptors to EQ settings. The system offers initial suggestions and supports iterative refinement, allowing users to adjust parameters through direct manipulation of the EQ parameters or additional natural language inputs. We aim to contribute to the current dialogue on the role and incorporation of intelligent audio tools into pre-existing workflows, highlighting the importance of balancing usability with creativity.",CW,1,1,https://drive.google.com/file/d/1rMMPvI2WEi-ppWNIutq-b9Kyr5Kq23bW/view?usp=drive_link,1,https://drive.google.com/file/d/1I6D4497SwQjOOJF7Fn8d69Z_zUgpLpWG/view?usp=drive_link,1,https://drive.google.com/file/d/1AkrNlQ2F0-pYjWA3VcOKH618SNCW7xyc/view?usp=drive_link,1,https://drive.google.com/file/d/172CwsVEgKlwsrzahY42wnqftdkwmeVVB/view?usp=drive_link,1.0,https://drive.google.com/file/d/1ZprFlpcBYfiIJxuGAfQEdtPGjGRITOZ_/view?usp=drive_link,0,,1,,https://ismir2024.slack.com/archives/C07V86R47EJ,lbd-468-text2eq-human-in
469,Language Models for Music Medicine Generation,"Emmanouil Nikolakakis (University of California, Santa Cruz); Joann Ching (Johannes Kepler University); Emmanouil Karystinaios (Johannes Kepler University)*; Gabrielle Sipin (Liberty Healthcare Corporation); Gerhard Widmer (Johannes Kepler University); Razvan V Marinescu (UC Santa Cruz)","Music therapy has been shown in recent years to provide multiple health benefits related to emotional wellness. In turn, maintaining a healthy emotional state has proven to be effective for patients undergoing treatment, such as Parkinson's patients or patients suffering from stress and anxiety. We propose fine-tuning MusicGen, a music-generating transformer model, to create short musical clips that assist patients in transitioning from negative to desired emotional states. Using low-rank decomposition fine-tuning on the MTG-Jamendo Dataset with emotion tags, we generate 30-second clips that adhere to the iso principle, guiding patients through intermediate states in the valence-arousal circumplex. The generated music is evaluated using a music emotion recognition model to ensure alignment with intended emotions. By concatenating these clips, we produce a 15-minute ""music medicine"" resembling a music therapy session. Our approach is the first model to leverage Language Models to generate music medicine. Ultimately, the output will be used as a temporary relief between music therapy sessions with a licensed therapist.",CW,1,1,https://drive.google.com/file/d/1GRDZR4FN76DIxh7o3TMmuRc9WTqweGC2/view?usp=drive_link,1,https://drive.google.com/file/d/1TAmuQygIuCJ4XD8c0zLF4tItc7piOerK/view?usp=drive_link,1,https://drive.google.com/file/d/1jSeJw6HAJ4dfgGOc0yYTSzLucY2o9fMx/view?usp=drive_link,1,https://drive.google.com/file/d/1NZxOaLZHHSj3scfqSDICu5RtReVKOj5w/view?usp=drive_link,1.0,https://drive.google.com/file/d/13kO6UMYiNHfwW3p1DlP4_Jc1nfAsGsQF/view?usp=drive_link,0,,1,,https://ismir2024.slack.com/archives/C0800N9CXMZ,lbd-469-language-models-for
470,GENERATIVE SINGING STYLE TRANSFER ACROSS GENRES,Saanvi Bhargava (The Harker School); Ethan Chu (Monta Vista High School); Matthew Lee (Riverdale Country School); Chuyang Chen (New York University); Kelvin Walls (New York University); Bea Steers (New York University); Iran R Roman (Stanford University)*,"Voice style transfer has focused on transforming speech between speakers, leaving singing style, independent of speaker, unexplored. We introduce SingStyleTransfer, a VAE-GAN to perform singing style transfer across genres. The model is evaluated on the SingStyle111 dataset for its ability to carry out genre-to-genre transformations.",CW,1,1,https://drive.google.com/file/d/1THjbdY8HtVlzUlrNyEKUHDZYprTXdRQ6/view?usp=drive_link,1,https://drive.google.com/file/d/1f_zGJGI5-xQTu910bUgxYsSsz5yvjhbO/view?usp=drive_link,1,https://drive.google.com/file/d/1019_0ntA8I1bih_FJcrt6tMMZoWME2F-/view?usp=drive_link,1,https://drive.google.com/file/d/1zHm-V590lTzTNgpSu0v5h_Wc70uCgNpX/view?usp=drive_link,1.0,https://drive.google.com/file/d/1uX894piD0WY77QCCgYlB1K--c12livzh/view?usp=drive_link,0,,1,,https://ismir2024.slack.com/archives/C07VBVBBTKP,lbd-470-generative-singing-style
471,Using feature-based composer classification to test musicological evidence for Josquin attribution,Cory McKay (Marianopolis College)*; Julie Cumming (McGill University),"The musicologists Jesse Rodin and Joshua Rifkin have presented an important taxonomy of works that could potentially be attributed to the Renaissance composer Josquin des Prez. It is broken into five categories indicating how strong the evidence is that Josquin was the composer of the given pieces, based primarily on historical evidence from sources and biography. We apply statistical analysis and machine learning to features extracted from the scores of all this music using our jSymbolic software to see how well a purely content-based approach supports (or contradicts) this taxonomy. We also identify particularly statistically characteristic features of Josquin’s style.",CN,1,1,https://drive.google.com/file/d/1u-e0rrWZGvXZhGs4tAdzsWdSeMvD5BgQ/view,1,https://drive.google.com/file/d/13ugDIWrnPS2x7wscij_xplro8N0PGR3E/view,1,https://drive.google.com/file/d/1vi65NhYCbQEcwsPC5VaFfvK0oUDlZBHw/view,1,https://drive.google.com/file/d/1wikIq3_o4sFfM-a6OQvEhU4PrAFZ3G7t/view,1.0,https://drive.google.com/file/d/1_azh7crHWhymtXgNrvBsfDegQWWlrmC6/view,0,,1,,https://ismir2024.slack.com/archives/C0803AG0YTW,lbd-471-using-feature-based
472,Real-time Flutist Gesture Cue Detection System for Auto-Accompaniment,Jaeran Choi (KAIST)*; Taegyun Kwon (KAIST); Joonhyung Bae (KAIST); Jiyun Park (KAIST); Yonghyun Kim (Georgia Institute of Technology); Juhan Nam (KAIST),"Visual cues are essential for synchronization in ensemble performances, especially at the start of a piece or during fermatas with sudden tempo changes, where gestures facilitate coordination. However, in human-automated piano ensembles, traditional gesture cues are inapplicable due to the absence of a pianist. To address this, we propose a real-time gesture cue detection and visual feedback system which is structured into two main components: (1) the development of an accompaniment system that detects flutists’ gesture cues and predicts onset timings for initiating playback, and (2) the provision of real-time visual feedback regarding cue detection status, enabling performers to synchronize with the system effectively.
The bidirectional gesture cue detection and visual feedback system was empirically validated in live performances with professional musicians, demonstrating its capability to maintain a natural musical flow. This approach surpasses the limitations of previous audio-based accompaniment systems by incorporating gesture cues at critical moments, such as the start of pieces and fermata passages, enabling optimized reactive accompaniment.",CN,1,1,https://drive.google.com/file/d/1eYnEudUIYrghUMcOjKJmDha--WMH1qfS/view,1,https://drive.google.com/file/d/1MTqufFVhaVgTu6PbzpUgvv0LKjRtRJxj/view,1,https://drive.google.com/file/d/1z2FZHAPd9zxcKuy6JH2pfY26T8OqXegJ/view,1,https://drive.google.com/file/d/1tyQ9lb8Ea0WDqZ7bXouSRSIdr1NJx7Vv/view,1.0,https://drive.google.com/file/d/1XyeLNLwjTdY7A7x8jSqV72G-LCmiC5Ri/view?usp=drive_link,0,,1,,https://ismir2024.slack.com/archives/C07V86S74DU,lbd-472-real-time-flutist
473,Exploring Tokenization Methods for Multitrack Sheet Music Generation,Yashan Wang (Central Conservatory of Music)*; Shangda Wu (Central Conservatory of Music); Xingjian Du (University of Rochester); Maosong Sun (Tsinghua University),"This study explores the tokenization of multitrack sheet music in ABC notation, introducing two methods—bar-stream and line-stream patching. We compare these methods against existing techniques, including bar patching, byte patching, and Byte Pair Encoding (BPE). In terms of both computational efficiency and the musicality of the generated compositions, experimental results show that bar-stream patching performs best overall compared to the others, which makes it a promising tokenization strategy for sheet music generation.",CN,1,1,https://drive.google.com/file/d/1dfdGvxb0cuGxwE4FmMoBym8OgV_s1B8f/view,1,https://drive.google.com/file/d/1eaAlFXR0D7Cz9ES3Hnlyye1EAt0w07R9/view,1,https://drive.google.com/file/d/1lPIghofshsCzAhErcl5F0HF5PeOFg_Fc/view,1,https://drive.google.com/file/d/1QLEkRQAj5picVK3lvoSUZh_5FEvnRuAm/view,1.0,https://drive.google.com/file/d/1JL6PNyvdUW6QDVfn8zoEp5meg8gtDb8B/view,0,,1,,https://ismir2024.slack.com/archives/C07V0943DP1,lbd-473-exploring-tokenization-methods
474,Masked Token Modeling for Zero-Shot Anything-to-Drums Conversion,Patrick O'Reilly (Northwestern University)*; Hugo Flores García (Northwestern University); Prem Seetharaman (Adobe); Bryan Pardo (Northwestern University),"Musicians often represent drum beats through sound gestures such as vocal imitation and finger tapping. While these gestures can convey rich rhythmic information, realizing them as fully-produced drum beats requires time and skill. We propose a system for mapping arbitrary percussive sound gestures to high-fidelity drum recordings. Our system, dubbed TRIA (The Rhythm In Anything), takes as input two audio prompts -- one specifying the desired drum timbre, and one specifying the desired rhythm -- and generates audio satisfying both prompts (i.e. playing the desired rhythm with the desired timbre). TRIA can synthesize realistic drum audio given rhythm prompts from a variety of non-drum sound sources (e.g. beatboxing, environmental sound) in a zero-shot manner, enabling novel creative interactions.",CN,1,1,https://drive.google.com/file/d/1Busk6oAGOBNvNFVeuNpY6HTeqExmNWAy/view,1,https://drive.google.com/file/d/1SETjengbSOtBNuaMQymE8OTBHRJJjTi9/view,1,https://drive.google.com/file/d/1yFHxHingLsY-uXt-angN_hskoY7q35KK/view,1,https://drive.google.com/file/d/1EEGXNHAhRbKgDUYvyP2kdp1rOY5j8vv6/view,0.0,https://drive.google.com/file/d/10ieZILwQcTSzn_ABlnwRHvJBFVbIZL0S/view,0,,1,,https://ismir2024.slack.com/archives/C0800NAK283,lbd-474-masked-token-modeling
475,Diff-MST^C: A Mixing Style Transfer Prototype for Cubase,Soumya Sai Vanka (QMUL)*; Lennart Hannink (Steinberg Media Technologies GmbH); Jean-Baptiste Rolland (Steinberg Media Technologies GmbH); George Fazekas (QMUL),"In our demo, participants are invited to explore the Diff-MST^C prototype, which integrates the Diff-MST model into Steinberg's digital audio workstation (DAW), Cubase. Diff-MST, a deep learning model for mixing style transfer, forecasts mixing console parameters for tracks using a reference song. The system processes up to 20 raw tracks along with a reference song to predict mixing console parameters that can be used to create an initial mix. Users have the option to manually adjust these parameters further for greater control. In contrast to earlier deep learning systems that are limited to research ideas, Diff-MST^C is a first-of-its-kind prototype integrated into a DAW. This integration facilitates mixing decisions on multitracks and lets users input context through a reference song, followed by fine-tuning of audio effects in a traditional manner.",CN,1,1,https://drive.google.com/file/d/1D-4dYs3JBa0ub8vj-ptpnuERgxsOeleX/view,1,https://drive.google.com/file/d/1Hyyhp1UBuHb6sn6odMuOabMI867uUSe3/view,1,https://drive.google.com/file/d/1WZsFYnUNxLTD8ccI0R5tK0sSavFX77gM/view,1,https://drive.google.com/file/d/11Gv33iSjlaIqbO420W2sLe3srFgf-VB5/view,1.0,https://drive.google.com/file/d/1k4HlKi0QLONuqwy-3jSGDXi-S_UN9J6c/view,0,,1,,https://ismir2024.slack.com/archives/C080PJZU8V6,lbd-475-diff-mst-c
477,SONG REVIEW GENERATION USING ACOUSTIC INFORMATION AND LYRICS,Keita Kawachi (Nagoya Institute of Technology)*; Shinji Sako (Nagoya Institute of Technology),"In recent years, the spread of music streaming services has
 greatly increased access to music, but it seems that oppor
tunities to deeply appreciate music have decreased. There
fore, we believe that verbalizing and explaining music is
 one way to help listeners understand music and enhance
 satisfaction in the music experience. Conventional meth
ods for verbalization of music has focused on superficially
 explaining the song using acoustic information. In this
 study, we attempted to verbalize the impression and atmo
sphere of the song by generating review text that takes into
 account lyrics in addition to acoustic information.",CN,1,1,https://drive.google.com/file/d/1j4E6UR8C-bt8jdtX9-T2c5dshAP9bprJ/view,1,https://drive.google.com/file/d/1o4uMoyOobzhYG3spIIv4GuW0z-qnftro/view,1,https://drive.google.com/file/d/1qOnboqhMZHowEjz98eAk998xitJT43wA/view,1,https://drive.google.com/file/d/1ITcD5rQnN6ao9p427kvkMCxbJTVZ7l9f/view,1.0,https://drive.google.com/file/d/1sADKYk5BI1gIvkTGoNLTMML3kv2QEz6u/view,0,,1,,https://ismir2024.slack.com/archives/C0800NB3B9R,lbd-477-song-review-generation
478,UNCOVERING THE MICROTONES IN A RAAG FROM NOTE TRANSCRIPTIONS,Neeraja Abhyankar (Unaffiliated)*,"The presentation of Indian Classical Music admits the use of microtones (""shruti""s or frequency ratios) that are characteristic of each Raag which can be described as a set of notes (a scale) plus a ""chalan"" (melody patterns and rules regarding permissible/emphasized combinations of notes) meant to create a certain mood. Often, the Raag's definition as appearing in pedagogy does not include microtonal information. Hindustani Classical Music is transcribed and spoken of with a 12-note system. Despite this, most advanced vocalists or musicians with a continuous-frequency-domain instrument will tend to use appropriate microtones during rendition. This suggests that the microtonal information may be consistently derived based on the given description of the Raag. In this study, we attempt to use empirical analysis and MIR techniques to discover rules, if any, that may guide this derivation algorithmically.",CN,1,1,https://drive.google.com/file/d/1QFPmPiDR5vC1a2WMSSxwCed99eKZtZ4h/view,1,https://drive.google.com/file/d/1c_3zvZlB3HV5lFAw-KpyPmuo0WKdJZeE/view,1,https://drive.google.com/file/d/1jtzxS9nM74o2vV6zkFSr5Ei_nyoIvSEu/view,1,https://drive.google.com/file/d/1EXexA2VGCFyevvYUkCY-6CtpUiR9NQE5/view,1.0,https://drive.google.com/file/d/1fae5eM1GTtEkCuR-mL2hqam63YBv7QoV/view,0,,1,,https://ismir2024.slack.com/archives/C07V094SSBH,lbd-478-uncovering-the-microtones
479,Exploring Transformer-Based Music Overpainting for Jazz Piano Variations,Eleanor Row (Queen Mary University of London)*; Ivan Shanin (Queen Mary University of London); George Fazekas (QMUL),"This paper explores transformer-based models for music overpainting, focusing on jazz piano variations. Music overpainting generates new variations while preserving the melodic and harmonic structure of the input. Existing approaches are limited by small datasets, restricting scalability and diversity. We introduce VAR4000, a subset of a larger dataset for jazz piano performances, consisting of 4,352 training pairs. Using a semi-automatic pipeline, we evaluate two transformer configurations on VAR4000, comparing their performance with the smaller JAZZVAR dataset. Preliminary results show promising improvements in generalisation and performance with the larger dataset configuration, highlighting the potential of transformer models to scale effectively for music overpainting on larger and more diverse datasets.",CN,1,1,https://drive.google.com/file/d/1F20Tk5pAtYqSnbhhtQnESO7NrjyxxlYZ/view,1,https://drive.google.com/file/d/1pv2-7r1dl2ccStz7r9MS4nknyxS9ASe3/view,1,https://drive.google.com/file/d/1lYkDhhkYExFgwMAhABdXsPjWXz6nxFMQ/view,1,https://drive.google.com/file/d/19NNcdk-paVXOOj1kMNDHb8AHK7uYbYsT/view,1.0,https://drive.google.com/file/d/14TGGmfIceUe9WFQPrWFnIZ8rRwtbOtNY/view,0,,1,,https://ismir2024.slack.com/archives/C080PK0GN64,lbd-479-exploring-transformer-based
480,Pitch ControlNet: Continuous Pitch Control for Monophonic Instrument Sound Generation,Dabin Kim (Korea Advanced Institute of Science and Technology)*; Junwon Lee (KAIST); Minseo Kim (KAIST); Juhan Nam (KAIST),"In monophonic instrument sound generation tasks, integrating continuous pitch control with text-to-audio (TTA) models is crucial for practical music production. To address this, we propose Pitch-ControlNet, a framework leveraging ControlNet to reflect time-varying pitch expressions in the generated audio of pretrained AudioLDM. Our approach enables sequence-level pitch manipulation by utilizing fundamental frequency (f0) contours, while retaining the benefits of high-quality text-prompted generation from the pretrained model. Experimental results show that our framework consistently achieves high pitch accuracy across a wide frequency range, preserving the target instrument’s timbre and high audio quality. The model’s potential for practical application in music production is showcased on our demo website.",CN,1,1,https://drive.google.com/file/d/1nL3CiY3aOAG6ixGGJ4pjwCJCURJ1afy6/view,1,https://drive.google.com/file/d/18be9r0WcGflWwevqbkB6jGGyuj9U9t2a/view,0,https://drive.google.com/file/d/1EIXNshmmCWNGp7kgvAFhX6RtNexgm8JB/view,1,https://drive.google.com/file/d/1fcmuZecOb2uT_AUjvUYwBupOpH1Cdm_q/view,1.0,https://drive.google.com/file/d/1gPELuSzvgSWVNOtI03gwyhgKrmKlxkI-/view,0,,1,"generated captions don't show, srt link failed",https://ismir2024.slack.com/archives/C0803AHJVJQ,lbd-480-pitch-controlnet-continuous
481,CloserMusicDB: A Modern Multipurpose Dataset of High Quality Music,Mateusz Modrzejewski (Warsaw University of Technology)*; Aleksander Tym (Closer Music); Aleksandra Piekarzewicz (Closer Music); Tomasz Sroka (Closer Music),"In this paper, we introduce CloserMusicDB, a collection of full length studio quality tracks annotated by a team of human experts. We describe the selected qualities of our dataset, along with three example tasks possible to perform using this dataset: hook detection, contextual tagging and artist identification. We conduct baseline experiments and provide initial benchmarks for these tasks.",CN,1,1,https://drive.google.com/file/d/1w0dImmfItt-cqYhu8rtsDN-lRMuFPxF7/view,1,https://drive.google.com/file/d/1R7ldjD-qv5jJZfXIvGUi_AM6qys5GlEO/view,1,https://drive.google.com/file/d/1qhslAD32qliU4wrHUjPb6v2ZdeJ1BBpu/view,1,https://drive.google.com/file/d/10gixKCAMp-VJ3RhlcAD4s6VFHdXvRdeo/view,1.0,https://drive.google.com/file/d/1Dcsp3-ABOQDXH-UbMcQLXuOJf0CcbqdM/view,0,,1,,https://ismir2024.slack.com/archives/C0803AHRMK6,lbd-481-closermusicdb-a-modern
482,Enhanced Automatic Drum Transcription via Drum Stem Source Separation,Xavier Riley (C4DM)*; Simon Dixon (Queen Mary University of London),"Automatic Drum Transcription (ADT) remains a challenging task in MIR but recent advances allow accurate transcription of drum kits with up 5 classes - kick, snare, hi-hats, toms and cymbals - via the ADTOF package. In addition, several drum kit stem separation models in the open source community support separation for more than 6 stem classes, including for distinct crash and ride cymbals. In this work we explore the benefits of combining these tools to improve the realism and accuracy of drum transcriptions. We describe a simple post-processing step which expands the transcription output from five to seven classes. Furthermore, we are able to estimate MIDI velocity values based on the separated stems. Our solution achieves strong performance when assessed against a baseline of 8-class drum transcription and produces realistic MIDI transcriptions suitable for MIR or music production tasks.",CN,1,1,https://drive.google.com/file/d/1B3pPQSAnmjSU9iXGEPVB349J02oMcLu9/view,1,https://drive.google.com/file/d/1ANCBR8YXKfm8XkC0DlcgrZSm6MpCyDk0/view,1,https://drive.google.com/file/d/1qMCt0rdZAsIw-UnxZ-2Fw3TuX6PwSwEy/view,1,https://drive.google.com/file/d/17jcT-O-gmFEH01BIXlABFkin7KlCskfR/view,1.0,https://drive.google.com/file/d/1PGc12ryY9qozbJ6xMPxoj1LMdNDhbvnE/view,1,https://drive.google.com/file/d/1VU_0SFUH24kB1Ff0kOvWfe4i-iqA7x3u/view,1,,https://ismir2024.slack.com/archives/C080PK14BUG,lbd-482-enhanced-automatic-drum
483,MODELING PREDOMINANT INSTRUMENTATION WITH DIFFUSION,Charis Cochran (Drexel University)*; Youngmoo Kim (Drexel University),"Most music consumption involves multi-instrument audio, and thus modeling complex timbres is vital for real-world music analysis and Music Information Retrieval (MIR) tasks. However, this task remains challenging in musical mixtures where definitions of timbre are less clear. Additionally, the advent of generative and multi-modal music models necessitates precise timbre representation for enhanced control in music generation and editing. Based on previous work highlighting the difficulties with learning instrument timbres in the context of Predominant Instrument Recognition (PIR), we explore the potential of diffusion networks to learn salient timbre representations for predominant instrument generation and timbre transfer. The results highlight the power of generative models to deepen our understanding of instrument timbre for complex scenarios with limited real-world data.",CN,1,1,https://drive.google.com/file/d/1-yxzdZ1dHHF-bA36iLflfnqC0_RU7Bs-/view?usp=drive_link,1,https://drive.google.com/file/d/1fWiB1jQQRPivvGGXxdsRU8m01HvMnt6_/view,1,https://drive.google.com/file/d/1Ni2bgAALj0j_K7c85PNuKjjvZ7S720XO/view,1,https://drive.google.com/file/d/1WKoRXEMpd1aFVQmNzBy12xEy7OSrEarl/view,1.0,https://drive.google.com/file/d/19pLOw32AA_2JIzfaDONXFGwIJC87sXGG/view,0,,1,,https://ismir2024.slack.com/archives/C080PK1A924,lbd-483-modeling-predominant-instrumentation
485,Skip That Beat: Augmenting Meter Tracking Models for Underrepresented Time Signatures,Giovana V Morais (New York University)*; Brian McFee (New York University); Magdalena Fuentes (New York University),"Beat and downbeat tracking models are predominantly developed using datasets with music in 4/4 meter, which decreases their generalization to repertories in other time signatures.  In this work, we propose a simple augmentation technique to increase the representation of time signatures beyond 4/4, namely 2/4 and 3/4. Our augmentation procedure works by removing beat intervals from 4/4 annotated tracks. We show that the augmented
data helps to improve downbeat tracking for underrepresented meters while preserving the overall performance of beat tracking in two different models. We also show that this technique helps improve downbeat tracking in an unseen Samba dataset.",CN,1,1,https://drive.google.com/file/d/1TPHc51Lik7ELDVLOIcOcpNZtxouayADa/view,1,https://drive.google.com/file/d/1w0ZIqMIwTD6c4PdF8FMzyrLwwO1UnE6i/view,1,https://drive.google.com/file/d/1joPj1oYl_Aku7mn5BEaZSOZnMvsfZbmH/view,1,https://drive.google.com/file/d/1gcjqDdfykdHhKJTLXqRA4BSLQG45yCzT/view,1.0,https://drive.google.com/file/d/18tzMlHmtMFszJIWZnxysIC0jeW2gG1OH/view,0,,1,,https://ismir2024.slack.com/archives/C080DFQB58R,lbd-485-skip-that-beat
486,BeatlesFC: Harmonic function annotations of Isophonics' The Beatles dataset,Jiyeoung Sim (The CUNY Graduate Center); Rebecca Moranis (CUNY Graduate Center); Johanna Devaney (Brooklyn College)*,"This paper presents a set of harmonic function annotations for Isophonics' The Beatles datasets. Harmonic function annotations characterize chord labels as stable (tonic) or unstable (predominant, dominant). They operate at the level of musical phrases and thus serve as a link between chord labels and higher-level formal structures.",CN,1,1,https://drive.google.com/file/d/1_4xol6NStCCYCmyq-pYja7MKartt4SxB/view?usp=drive_link,1,https://drive.google.com/file/d/1usG1LJFI97rFMlXHRayjwv9whqWMRURe/view,1,https://drive.google.com/file/d/11UoGxhU3h1baCWavRom2qGS5hu-O1SMK/view,1,https://drive.google.com/file/d/103FvNjWyXtEf2AdHY1HTPtwNF1UmK7A3/view,1.0,https://drive.google.com/file/d/1qO4UNCqQGbu1obBC-Pc5vwaJkOQYh2zE/view,0,,1,,https://ismir2024.slack.com/archives/C080DFQHN1F,lbd-486-beatlesfc-harmonic-function
487,Zero-Shot Structure Labeling with Audio and Language Model Embeddings,Morgan Buisson (Telecom-Paris)*; Christopher A Ick (New York University); Qingyang Xi (NYU); Brian McFee (New York University),"Recent progress on audio-based music structure analysis has closely aligned with the appearance of new deep learning paradigms, notably for the extraction of robust spectro-temporal audio features and their sequential modeling. However, most recent methods resort to supervised learning, which requires careful annotation of audio music pieces. Such annotations may sometimes operate at different temporal scales from one dataset to another or comprise inconsistent variation markers across repetitions of identical segments. This work explores language models as an alternative to manual pre-processing of the section label space, thus facilitating training and predictions across different annotated corpora. We propose a joint audio-to-text embedding space in which latent representations of audio frames and their respective section labels are close. We take inspiration from recent works on cross-modal contrastive learning and demonstrate the plausibility of this paradigm in the context of music structure analysis.",CW,1,1,https://drive.google.com/file/d/12sYEWI74iqizusx056SPyoBQFtWc6HAC/view?usp=drive_link,1,https://drive.google.com/file/d/1Fa2ZpA7eMEWnYMSyCCm9FpBepGaIPofu/view?usp=drive_link,1,https://drive.google.com/file/d/1EFLNqKaTrBC4fkA37xFqTVa-Y_LKXRjR/view?usp=drive_link,1,https://drive.google.com/file/d/1MS7k9CrzCip--jVAOwOMez0n9v3RkCyw/view?usp=drive_link,1.0,https://drive.google.com/file/d/17XfHckMwT1iHt7XcsIEsn9YHEJbZux9t/view?usp=drive_link,0,,1,the author used the main paper track format... ,https://ismir2024.slack.com/archives/C0800NCSDFV,lbd-487-zero-shot-structure
488,Local Deployment of Large-Scale Music AI Models on Commodity Hardware,Xun Zhou (Carnegie Mellon University)*; Charlie Ruan (Carnegie Melllon University); Zihe Zhao (Carnegie Melllon University); Chris Donahue (Carnegie Mellon University),"We present the Infinite Music Player, a web application
capable of generating symbolic music using a large-scale
generative AI model locally on commodity hardware. Creating this demo involved porting the Anticipatory Music
Transformer, a large language model (LLM) pre-trained
on the Lakh MIDI dataset, to the Machine Learning Compilation (MLC) framework. Once the model is ported,
MLC facilitates inference on a variety of runtimes including C++, mobile, and the browser. We envision that MLC
has the potential to bridge the gap between the landscape
of increasingly capable music AI models and technology
more familiar to music software developers. As a proof
of concept, we build a web application that allows users to
generate endless streams of multi-instrumental MIDI in the
browser, either from scratch or conditioned on a prompt.
On commodity hardware (an M3 Macbook Pro), our demo
can generate 51 notes per second, which is faster than real-
time playback for 72.9% of generations, and increases to
86.3% with 2 seconds of upfront buffering.",CW,1,1,https://drive.google.com/file/d/14aVJldAuXTsJe5ks_KrJ9_kxNIY9RgNO/view?usp=drive_link,1,https://drive.google.com/file/d/1lf3P5jxIRKkEkK-1eFyFm79uME6qa5rM/view?usp=drive_link,1,https://drive.google.com/file/d/17bL8Qveou9BrGbg0xC0yg2VVph6SS8nJ/view?usp=drive_link,1,https://drive.google.com/file/d/1LU5e5aVFPlDnlh416CjbaNcdT88MxasJ/view?usp=drive_link,1.0,https://drive.google.com/file/d/1T4JpGI8yTaOnA3lzJuBSzNZFnYj5SeW2/view?usp=drive_link,0,,1,,https://ismir2024.slack.com/archives/C07VC00PN21,lbd-488-local-deployment-of
